Parcel_ID,O_zone,D_zone,DepotNumber,CEP,Network,Type
107854,5501,1044,7.0,DHL,conventional,consolidated
107858,5501,1044,7.0,DHL,conventional,consolidated
107931,2662,1044,7.0,DHL,conventional,consolidated
107971,7399,2668,1.0,PostNL,conventional,consolidated
107988,7366,4604,5.0,GLS,conventional,consolidated
108037,5501,2662,7.0,DHL,conventional,consolidated
108061,6955,2668,1.0,PostNL,conventional,consolidated
108093,4178,2668,1.0,PostNL,conventional,consolidated
108114,1044,2662,7.0,DHL,conventional,consolidated
108187,7399,2668,1.0,PostNL,conventional,consolidated
108211,6955,2668,1.0,PostNL,conventional,consolidated
108291,1044,2662,7.0,DHL,conventional,consolidated
108296,1044,2662,7.0,DHL,conventional,consolidated
108330,4178,2668,1.0,PostNL,conventional,consolidated
108347,4178,2668,1.0,PostNL,conventional,consolidated
108359,1044,2662,7.0,DHL,conventional,consolidated
108363,1044,2662,7.0,DHL,conventional,consolidated
108373,7366,4604,5.0,GLS,conventional,consolidated
108375,4178,2668,1.0,PostNL,conventional,consolidated
108458,4178,2668,1.0,PostNL,conventional,consolidated
108476,4178,2668,1.0,PostNL,conventional,consolidated
108521,5501,2662,7.0,DHL,conventional,consolidated
108529,1044,2662,7.0,DHL,conventional,consolidated
108537,5514,4604,5.0,GLS,conventional,consolidated
108614,6955,2668,1.0,PostNL,conventional,consolidated
108620,7241,1044,7.0,DHL,conventional,consolidated
108660,4178,2668,1.0,PostNL,conventional,consolidated
108709,2662,1044,7.0,DHL,conventional,consolidated
108710,2662,1044,7.0,DHL,conventional,consolidated
108712,5501,1044,7.0,DHL,conventional,consolidated
108720,1008,1044,7.0,DHL,conventional,consolidated
108825,5514,4604,5.0,GLS,conventional,consolidated
108831,6767,1044,7.0,DHL,conventional,consolidated
108844,2662,1044,7.0,DHL,conventional,consolidated
108865,4178,2668,1.0,PostNL,conventional,consolidated
108898,4178,2668,1.0,PostNL,conventional,consolidated
108929,5501,1044,7.0,DHL,conventional,consolidated
108945,7366,4604,5.0,GLS,conventional,consolidated
108951,3362,4604,13.0,UPS,conventional,consolidated
108966,5514,4604,5.0,GLS,conventional,consolidated
108975,6955,2668,1.0,PostNL,conventional,consolidated
109049,4137,4604,15.0,FedEx,conventional,consolidated
109114,4178,2668,1.0,PostNL,conventional,consolidated
109190,6955,2668,1.0,PostNL,conventional,consolidated
109205,7399,2668,1.0,PostNL,conventional,consolidated
109217,4137,4604,15.0,FedEx,conventional,consolidated
109219,3362,4604,13.0,UPS,conventional,consolidated
6,1044,1008,7.0,DHL,conventional,consolidated
13,3362,4604,13.0,UPS,conventional,consolidated
62,7366,4604,5.0,GLS,conventional,consolidated
75,5514,4604,5.0,GLS,conventional,consolidated
168,3362,4604,13.0,UPS,conventional,consolidated
172,7241,1008,7.0,DHL,conventional,consolidated
176,2662,1008,7.0,DHL,conventional,consolidated
183,5514,4604,5.0,GLS,conventional,consolidated
219,5501,1008,7.0,DHL,conventional,consolidated
283,5514,4604,5.0,GLS,conventional,consolidated
331,2662,1008,7.0,DHL,conventional,consolidated
336,1044,1008,7.0,DHL,conventional,consolidated
338,1044,1008,7.0,DHL,conventional,consolidated
354,4137,4604,15.0,FedEx,conventional,consolidated
372,4178,2668,1.0,PostNL,conventional,consolidated
402,5514,4604,5.0,GLS,conventional,consolidated
407,2662,1008,7.0,DHL,conventional,consolidated
458,2662,1008,7.0,DHL,conventional,consolidated
461,2662,1008,7.0,DHL,conventional,consolidated
465,5501,1008,7.0,DHL,conventional,consolidated
533,4178,2668,1.0,PostNL,conventional,consolidated
536,4178,2668,1.0,PostNL,conventional,consolidated
558,4137,4604,15.0,FedEx,conventional,consolidated
633,1044,1008,7.0,DHL,conventional,consolidated
649,4178,2668,1.0,PostNL,conventional,consolidated
673,6955,2668,1.0,PostNL,conventional,consolidated
684,4178,2668,1.0,PostNL,conventional,consolidated
693,5501,1008,7.0,DHL,conventional,consolidated
770,5514,4604,5.0,GLS,conventional,consolidated
782,3362,4604,13.0,UPS,conventional,consolidated
854,6767,1008,7.0,DHL,conventional,consolidated
855,6767,1008,7.0,DHL,conventional,consolidated
857,2662,1008,7.0,DHL,conventional,consolidated
880,5501,1008,7.0,DHL,conventional,consolidated
957,5501,1008,7.0,DHL,conventional,consolidated
993,4178,2668,1.0,PostNL,conventional,consolidated
1017,7399,2668,1.0,PostNL,conventional,consolidated
1065,6767,1008,7.0,DHL,conventional,consolidated
1116,4178,2668,1.0,PostNL,conventional,consolidated
1136,7399,2668,1.0,PostNL,conventional,consolidated
1161,1044,1008,7.0,DHL,conventional,consolidated
1165,5501,1008,7.0,DHL,conventional,consolidated
1189,6955,2668,1.0,PostNL,conventional,consolidated
1217,6955,2668,1.0,PostNL,conventional,consolidated
1267,1044,1008,7.0,DHL,conventional,consolidated
1272,5501,1008,7.0,DHL,conventional,consolidated
1435,5501,1008,7.0,DHL,conventional,consolidated
1463,5514,4604,5.0,GLS,conventional,consolidated
1472,4178,2668,1.0,PostNL,conventional,consolidated
1535,5501,1008,7.0,DHL,conventional,consolidated
1536,1044,1008,7.0,DHL,conventional,consolidated
1547,5501,1008,7.0,DHL,conventional,consolidated
1561,5501,1008,7.0,DHL,conventional,consolidated
1597,3362,4604,13.0,UPS,conventional,consolidated
1619,5514,4604,5.0,GLS,conventional,consolidated
1621,5514,4604,5.0,GLS,conventional,consolidated
1640,4178,2668,1.0,PostNL,conventional,consolidated
1698,4178,2668,1.0,PostNL,conventional,consolidated
1705,7399,2668,1.0,PostNL,conventional,consolidated
1797,5514,4604,5.0,GLS,conventional,consolidated
1840,5514,4604,5.0,GLS,conventional,consolidated
1866,4178,2668,1.0,PostNL,conventional,consolidated
1914,4178,2668,1.0,PostNL,conventional,consolidated
1976,6955,2668,1.0,PostNL,conventional,consolidated
2020,5501,1008,7.0,DHL,conventional,consolidated
2053,5501,1008,7.0,DHL,conventional,consolidated
2058,3362,4604,13.0,UPS,conventional,consolidated
2086,5501,1008,7.0,DHL,conventional,consolidated
2094,2662,1008,7.0,DHL,conventional,consolidated
2122,5514,4604,5.0,GLS,conventional,consolidated
2146,4178,2668,1.0,PostNL,conventional,consolidated
2184,7399,2668,1.0,PostNL,conventional,consolidated
2217,6767,1008,7.0,DHL,conventional,consolidated
2224,2662,1008,7.0,DHL,conventional,consolidated
2231,5514,4604,5.0,GLS,conventional,consolidated
2255,4178,2668,1.0,PostNL,conventional,consolidated
2321,5501,1008,7.0,DHL,conventional,consolidated
2341,1044,1008,7.0,DHL,conventional,consolidated
2351,4137,4604,15.0,FedEx,conventional,consolidated
2356,5514,4604,5.0,GLS,conventional,consolidated
2378,4178,2668,1.0,PostNL,conventional,consolidated
2420,4178,2668,1.0,PostNL,conventional,consolidated
2479,1044,1008,7.0,DHL,conventional,consolidated
2504,4178,2668,1.0,PostNL,conventional,consolidated
2509,4178,2668,1.0,PostNL,conventional,consolidated
2523,5514,4604,5.0,GLS,conventional,consolidated
2623,5514,4604,5.0,GLS,conventional,consolidated
2646,6955,2668,1.0,PostNL,conventional,consolidated
2676,6955,2668,1.0,PostNL,conventional,consolidated
2716,5514,4604,5.0,GLS,conventional,consolidated
2804,1044,1008,7.0,DHL,conventional,consolidated
2808,2662,1008,7.0,DHL,conventional,consolidated
2832,4178,2668,1.0,PostNL,conventional,consolidated
2840,4178,2668,1.0,PostNL,conventional,consolidated
2861,4178,2668,1.0,PostNL,conventional,consolidated
2906,2662,1008,7.0,DHL,conventional,consolidated
2911,1044,1008,7.0,DHL,conventional,consolidated
2920,5501,1008,7.0,DHL,conventional,consolidated
2929,5514,4604,5.0,GLS,conventional,consolidated
3021,1044,1008,7.0,DHL,conventional,consolidated
3042,1044,1008,7.0,DHL,conventional,consolidated
3069,4178,2668,1.0,PostNL,conventional,consolidated
3226,5514,4604,5.0,GLS,conventional,consolidated
3233,6767,1008,7.0,DHL,conventional,consolidated
3245,6767,1008,7.0,DHL,conventional,consolidated
3310,5514,4604,5.0,GLS,conventional,consolidated
3330,7366,4604,5.0,GLS,conventional,consolidated
3337,4178,2668,1.0,PostNL,conventional,consolidated
3340,4178,2668,1.0,PostNL,conventional,consolidated
3348,5501,1008,7.0,DHL,conventional,consolidated
3349,1044,1008,7.0,DHL,conventional,consolidated
3405,1044,1008,7.0,DHL,conventional,consolidated
3442,4178,2668,1.0,PostNL,conventional,consolidated
3454,6955,2668,1.0,PostNL,conventional,consolidated
3457,6955,2668,1.0,PostNL,conventional,consolidated
3470,4178,2668,1.0,PostNL,conventional,consolidated
3487,3362,4604,13.0,UPS,conventional,consolidated
3537,4178,2668,1.0,PostNL,conventional,consolidated
3545,7399,2668,1.0,PostNL,conventional,consolidated
3550,7399,2668,1.0,PostNL,conventional,consolidated
3580,4178,2668,1.0,PostNL,conventional,consolidated
3596,1044,1008,7.0,DHL,conventional,consolidated
3599,6767,1008,7.0,DHL,conventional,consolidated
3610,5501,1008,7.0,DHL,conventional,consolidated
3648,6955,2668,1.0,PostNL,conventional,consolidated
3696,6955,2668,1.0,PostNL,conventional,consolidated
3717,5501,1008,7.0,DHL,conventional,consolidated
3732,1044,1008,7.0,DHL,conventional,consolidated
3737,5501,1008,7.0,DHL,conventional,consolidated
3792,4178,2668,1.0,PostNL,conventional,consolidated
3864,5501,1008,7.0,DHL,conventional,consolidated
3901,4178,2668,1.0,PostNL,conventional,consolidated
3934,5514,4604,5.0,GLS,conventional,consolidated
3992,4178,2668,1.0,PostNL,conventional,consolidated
4020,6955,2668,1.0,PostNL,conventional,consolidated
4035,3362,4604,13.0,UPS,conventional,consolidated
4074,5514,4604,5.0,GLS,conventional,consolidated
4099,2662,1008,7.0,DHL,conventional,consolidated
4104,7366,4604,5.0,GLS,conventional,consolidated
4218,1044,1008,7.0,DHL,conventional,consolidated
4287,5501,1008,7.0,DHL,conventional,consolidated
4372,2662,1008,7.0,DHL,conventional,consolidated
4374,6767,1008,7.0,DHL,conventional,consolidated
4386,5501,1008,7.0,DHL,conventional,consolidated
4420,6955,2668,1.0,PostNL,conventional,consolidated
4445,7366,4604,5.0,GLS,conventional,consolidated
4454,5501,1008,7.0,DHL,conventional,consolidated
4634,1044,1008,7.0,DHL,conventional,consolidated
4665,7366,4604,5.0,GLS,conventional,consolidated
4682,5514,4604,5.0,GLS,conventional,consolidated
4688,5501,1008,7.0,DHL,conventional,consolidated
4880,5501,1008,7.0,DHL,conventional,consolidated
4883,1044,1008,7.0,DHL,conventional,consolidated
4892,2662,1008,7.0,DHL,conventional,consolidated
4950,4178,2668,1.0,PostNL,conventional,consolidated
4982,4178,2668,1.0,PostNL,conventional,consolidated
5081,5501,1008,7.0,DHL,conventional,consolidated
5108,1044,1008,7.0,DHL,conventional,consolidated
5161,7399,2668,1.0,PostNL,conventional,consolidated
5233,4178,2668,1.0,PostNL,conventional,consolidated
5305,5514,4604,5.0,GLS,conventional,consolidated
5311,5514,4604,5.0,GLS,conventional,consolidated
5315,1044,1008,7.0,DHL,conventional,consolidated
5317,1044,1008,7.0,DHL,conventional,consolidated
5381,6767,1008,7.0,DHL,conventional,consolidated
5385,2662,1008,7.0,DHL,conventional,consolidated
5398,1044,1008,7.0,DHL,conventional,consolidated
5401,5501,1008,7.0,DHL,conventional,consolidated
5404,5501,1008,7.0,DHL,conventional,consolidated
5449,7399,2668,1.0,PostNL,conventional,consolidated
5546,1044,1008,7.0,DHL,conventional,consolidated
5607,7399,2668,1.0,PostNL,conventional,consolidated
5694,5514,4604,5.0,GLS,conventional,consolidated
5710,5501,1008,7.0,DHL,conventional,consolidated
5729,5501,1008,7.0,DHL,conventional,consolidated
5732,2662,1008,7.0,DHL,conventional,consolidated
5744,5514,4604,5.0,GLS,conventional,consolidated
5747,4137,4604,15.0,FedEx,conventional,consolidated
5757,7366,4604,5.0,GLS,conventional,consolidated
5786,6955,2668,1.0,PostNL,conventional,consolidated
5795,4178,2668,1.0,PostNL,conventional,consolidated
5849,1044,1008,7.0,DHL,conventional,consolidated
5858,5501,1008,7.0,DHL,conventional,consolidated
5863,1044,1008,7.0,DHL,conventional,consolidated
5891,4178,2668,1.0,PostNL,conventional,consolidated
5896,4178,2668,1.0,PostNL,conventional,consolidated
5927,5501,1008,7.0,DHL,conventional,consolidated
5957,5514,4604,5.0,GLS,conventional,consolidated
5977,6955,2668,1.0,PostNL,conventional,consolidated
5978,7399,2668,1.0,PostNL,conventional,consolidated
5996,6955,2668,1.0,PostNL,conventional,consolidated
6015,7399,2668,1.0,PostNL,conventional,consolidated
6046,5514,4604,5.0,GLS,conventional,consolidated
6074,6767,1008,7.0,DHL,conventional,consolidated
6118,4178,2668,1.0,PostNL,conventional,consolidated
6219,3362,4604,13.0,UPS,conventional,consolidated
6245,4178,2668,1.0,PostNL,conventional,consolidated
6317,1044,1008,7.0,DHL,conventional,consolidated
6353,7366,4604,5.0,GLS,conventional,consolidated
6362,3362,4604,13.0,UPS,conventional,consolidated
6375,6955,2668,1.0,PostNL,conventional,consolidated
6420,4178,2668,1.0,PostNL,conventional,consolidated
6462,6955,2668,1.0,PostNL,conventional,consolidated
6490,5501,1008,7.0,DHL,conventional,consolidated
6511,6955,2668,1.0,PostNL,conventional,consolidated
6531,1044,1008,7.0,DHL,conventional,consolidated
6543,1044,1008,7.0,DHL,conventional,consolidated
6556,7366,4604,5.0,GLS,conventional,consolidated
6597,6955,2668,1.0,PostNL,conventional,consolidated
6653,4178,2668,1.0,PostNL,conventional,consolidated
6690,5501,1008,7.0,DHL,conventional,consolidated
6703,6767,1008,7.0,DHL,conventional,consolidated
6732,4178,2668,1.0,PostNL,conventional,consolidated
6743,4178,2668,1.0,PostNL,conventional,consolidated
6754,7399,2668,1.0,PostNL,conventional,consolidated
6772,5501,1008,7.0,DHL,conventional,consolidated
6798,5514,4604,5.0,GLS,conventional,consolidated
6886,3362,4604,13.0,UPS,conventional,consolidated
6914,2662,1008,7.0,DHL,conventional,consolidated
6968,4178,2668,1.0,PostNL,conventional,consolidated
6997,4178,2668,1.0,PostNL,conventional,consolidated
7000,6955,2668,1.0,PostNL,conventional,consolidated
7018,4137,4604,15.0,FedEx,conventional,consolidated
7021,1044,1008,7.0,DHL,conventional,consolidated
7038,1044,1008,7.0,DHL,conventional,consolidated
7080,7399,2668,1.0,PostNL,conventional,consolidated
7132,7399,2668,1.0,PostNL,conventional,consolidated
7168,5501,1008,7.0,DHL,conventional,consolidated
7189,5514,4604,5.0,GLS,conventional,consolidated
7244,6955,2668,1.0,PostNL,conventional,consolidated
7245,4178,2668,1.0,PostNL,conventional,consolidated
7323,5514,4604,5.0,GLS,conventional,consolidated
7330,3362,4604,13.0,UPS,conventional,consolidated
7334,3362,4604,13.0,UPS,conventional,consolidated
7406,4178,2668,1.0,PostNL,conventional,consolidated
7476,1044,1008,7.0,DHL,conventional,consolidated
7574,4178,2668,1.0,PostNL,conventional,consolidated
7673,5501,1008,7.0,DHL,conventional,consolidated
7766,6955,2668,1.0,PostNL,conventional,consolidated
7816,1044,1008,7.0,DHL,conventional,consolidated
7821,1044,1008,7.0,DHL,conventional,consolidated
7826,5501,1008,7.0,DHL,conventional,consolidated
7829,1044,1008,7.0,DHL,conventional,consolidated
7933,4178,2668,1.0,PostNL,conventional,consolidated
7935,6955,2668,1.0,PostNL,conventional,consolidated
7972,5514,4604,5.0,GLS,conventional,consolidated
7979,5501,1008,7.0,DHL,conventional,consolidated
8046,4178,2668,1.0,PostNL,conventional,consolidated
8106,5514,4604,5.0,GLS,conventional,consolidated
8133,5501,1008,7.0,DHL,conventional,consolidated
8171,4178,2668,1.0,PostNL,conventional,consolidated
8216,5514,4604,5.0,GLS,conventional,consolidated
8247,4178,2668,1.0,PostNL,conventional,consolidated
8281,4137,4604,15.0,FedEx,conventional,consolidated
8339,1044,1008,7.0,DHL,conventional,consolidated
8347,7366,4604,5.0,GLS,conventional,consolidated
8374,3362,4604,13.0,UPS,conventional,consolidated
8392,1008,1044,7.0,DHL,conventional,consolidated
8444,4178,2668,1.0,PostNL,conventional,consolidated
8460,5501,1008,7.0,DHL,conventional,consolidated
8473,5514,4604,5.0,GLS,conventional,consolidated
8538,1044,1008,7.0,DHL,conventional,consolidated
8614,6955,2668,1.0,PostNL,conventional,consolidated
8663,7399,2668,1.0,PostNL,conventional,consolidated
8712,2662,1008,7.0,DHL,conventional,consolidated
8773,7399,2668,1.0,PostNL,conventional,consolidated
8782,4178,2668,1.0,PostNL,conventional,consolidated
8867,6955,2668,1.0,PostNL,conventional,consolidated
8868,5514,4604,5.0,GLS,conventional,consolidated
8869,4137,4604,15.0,FedEx,conventional,consolidated
8876,5514,4604,5.0,GLS,conventional,consolidated
8888,1044,1008,7.0,DHL,conventional,consolidated
8896,2662,1008,7.0,DHL,conventional,consolidated
8921,6955,2668,1.0,PostNL,conventional,consolidated
8935,4178,2668,1.0,PostNL,conventional,consolidated
8984,4178,2668,1.0,PostNL,conventional,consolidated
9056,1044,1008,7.0,DHL,conventional,consolidated
9124,4178,2668,1.0,PostNL,conventional,consolidated
9140,1044,1008,7.0,DHL,conventional,consolidated
9201,5514,4604,5.0,GLS,conventional,consolidated
9203,5514,4604,5.0,GLS,conventional,consolidated
9232,1044,1008,7.0,DHL,conventional,consolidated
9238,5514,4604,5.0,GLS,conventional,consolidated
9343,4178,2668,1.0,PostNL,conventional,consolidated
9358,1044,1008,7.0,DHL,conventional,consolidated
9455,3362,4604,13.0,UPS,conventional,consolidated
9515,3362,4604,13.0,UPS,conventional,consolidated
9527,4178,2668,1.0,PostNL,conventional,consolidated
9562,4178,2668,1.0,PostNL,conventional,consolidated
9588,1044,1008,7.0,DHL,conventional,consolidated
9590,5501,1008,7.0,DHL,conventional,consolidated
9598,2662,1008,7.0,DHL,conventional,consolidated
9600,7366,4604,5.0,GLS,conventional,consolidated
9637,7399,2668,1.0,PostNL,conventional,consolidated
9717,4178,2668,1.0,PostNL,conventional,consolidated
9718,6955,2668,1.0,PostNL,conventional,consolidated
9724,7399,2668,1.0,PostNL,conventional,consolidated
9725,6955,2668,1.0,PostNL,conventional,consolidated
9737,1044,1008,7.0,DHL,conventional,consolidated
9761,6955,2668,1.0,PostNL,conventional,consolidated
9766,7241,1008,7.0,DHL,conventional,consolidated
9813,6955,2668,1.0,PostNL,conventional,consolidated
9825,6955,2668,1.0,PostNL,conventional,consolidated
9852,1044,1008,7.0,DHL,conventional,consolidated
9881,6955,2668,1.0,PostNL,conventional,consolidated
9918,1044,1008,7.0,DHL,conventional,consolidated
9925,1044,1008,7.0,DHL,conventional,consolidated
9929,1044,1008,7.0,DHL,conventional,consolidated
10017,4178,2668,1.0,PostNL,conventional,consolidated
10040,2662,1008,7.0,DHL,conventional,consolidated
10057,6955,2668,1.0,PostNL,conventional,consolidated
10133,6767,1008,7.0,DHL,conventional,consolidated
10162,4178,2668,1.0,PostNL,conventional,consolidated
10253,1044,1008,7.0,DHL,conventional,consolidated
10309,5514,4604,5.0,GLS,conventional,consolidated
10331,5501,1008,7.0,DHL,conventional,consolidated
10364,4178,2668,1.0,PostNL,conventional,consolidated
10366,7399,2668,1.0,PostNL,conventional,consolidated
10407,6767,1008,7.0,DHL,conventional,consolidated
10409,1044,1008,7.0,DHL,conventional,consolidated
10448,5501,1008,7.0,DHL,conventional,consolidated
10455,1044,1008,7.0,DHL,conventional,consolidated
10468,5501,1008,7.0,DHL,conventional,consolidated
10478,5514,4604,5.0,GLS,conventional,consolidated
10498,6955,2668,1.0,PostNL,conventional,consolidated
10554,4178,2668,1.0,PostNL,conventional,consolidated
10565,4178,2668,1.0,PostNL,conventional,consolidated
10603,5514,4604,5.0,GLS,conventional,consolidated
10605,4137,4604,15.0,FedEx,conventional,consolidated
10607,4137,4604,15.0,FedEx,conventional,consolidated
10626,4178,2668,1.0,PostNL,conventional,consolidated
10632,6955,2668,1.0,PostNL,conventional,consolidated
10633,6955,2668,1.0,PostNL,conventional,consolidated
10645,6955,2668,1.0,PostNL,conventional,consolidated
10690,5501,1008,7.0,DHL,conventional,consolidated
10707,4137,4604,15.0,FedEx,conventional,consolidated
10730,4178,2668,1.0,PostNL,conventional,consolidated
10831,5501,1008,7.0,DHL,conventional,consolidated
10894,5501,1008,7.0,DHL,conventional,consolidated
10936,5514,4604,5.0,GLS,conventional,consolidated
10960,6955,2668,1.0,PostNL,conventional,consolidated
10988,4178,2668,1.0,PostNL,conventional,consolidated
11027,1044,1008,7.0,DHL,conventional,consolidated
11030,2662,1008,7.0,DHL,conventional,consolidated
11066,4178,2668,1.0,PostNL,conventional,consolidated
11089,5514,4604,5.0,GLS,conventional,consolidated
11102,2662,1008,7.0,DHL,conventional,consolidated
11112,1044,1008,7.0,DHL,conventional,consolidated
11139,7366,4604,5.0,GLS,conventional,consolidated
11154,5514,4604,5.0,GLS,conventional,consolidated
11275,7366,4604,5.0,GLS,conventional,consolidated
11280,5501,1008,7.0,DHL,conventional,consolidated
11287,1044,1008,7.0,DHL,conventional,consolidated
11293,5501,1008,7.0,DHL,conventional,consolidated
11299,1044,1008,7.0,DHL,conventional,consolidated
11301,1044,1008,7.0,DHL,conventional,consolidated
11313,4137,4604,15.0,FedEx,conventional,consolidated
11365,7399,2668,1.0,PostNL,conventional,consolidated
11399,5501,1008,7.0,DHL,conventional,consolidated
11410,6767,1008,7.0,DHL,conventional,consolidated
11424,2662,1008,7.0,DHL,conventional,consolidated
11426,1044,1008,7.0,DHL,conventional,consolidated
11494,4178,2668,1.0,PostNL,conventional,consolidated
11519,4178,2668,1.0,PostNL,conventional,consolidated
11530,4178,2668,1.0,PostNL,conventional,consolidated
11567,6955,2668,1.0,PostNL,conventional,consolidated
11582,3362,4604,13.0,UPS,conventional,consolidated
11585,5514,4604,5.0,GLS,conventional,consolidated
11602,2662,1008,7.0,DHL,conventional,consolidated
11609,3362,4604,13.0,UPS,conventional,consolidated
11671,4178,2668,1.0,PostNL,conventional,consolidated
11698,5514,4604,5.0,GLS,conventional,consolidated
11709,5501,1008,7.0,DHL,conventional,consolidated
11728,1044,1008,7.0,DHL,conventional,consolidated
11733,3362,4604,13.0,UPS,conventional,consolidated
11833,5514,4604,5.0,GLS,conventional,consolidated
11838,4178,2668,1.0,PostNL,conventional,consolidated
11852,6767,1008,7.0,DHL,conventional,consolidated
11937,5514,4604,5.0,GLS,conventional,consolidated
11938,7366,4604,5.0,GLS,conventional,consolidated
11975,6955,2668,1.0,PostNL,conventional,consolidated
12140,5514,4604,5.0,GLS,conventional,consolidated
12243,2662,1008,7.0,DHL,conventional,consolidated
12265,1044,1008,7.0,DHL,conventional,consolidated
12304,2662,1044,7.0,DHL,conventional,consolidated
12308,2662,1044,7.0,DHL,conventional,consolidated
12311,5501,1044,7.0,DHL,conventional,consolidated
12336,4178,2668,1.0,PostNL,conventional,consolidated
12369,4178,2668,1.0,PostNL,conventional,consolidated
12383,5514,4604,5.0,GLS,conventional,consolidated
12393,5501,1044,7.0,DHL,conventional,consolidated
12446,3362,4604,13.0,UPS,conventional,consolidated
12484,7399,2668,1.0,PostNL,conventional,consolidated
12492,4178,2668,1.0,PostNL,conventional,consolidated
12504,1008,1044,7.0,DHL,conventional,consolidated
12511,5514,4604,5.0,GLS,conventional,consolidated
12553,5501,1044,7.0,DHL,conventional,consolidated
12571,5514,4604,5.0,GLS,conventional,consolidated
12572,5514,4604,5.0,GLS,conventional,consolidated
12574,5514,4604,5.0,GLS,conventional,consolidated
12599,6955,2668,1.0,PostNL,conventional,consolidated
12611,6955,2668,1.0,PostNL,conventional,consolidated
12656,3362,4604,13.0,UPS,conventional,consolidated
12661,7366,4604,5.0,GLS,conventional,consolidated
12670,7399,2668,1.0,PostNL,conventional,consolidated
12736,5501,1044,7.0,DHL,conventional,consolidated
12750,6955,2668,1.0,PostNL,conventional,consolidated
12850,5501,1044,7.0,DHL,conventional,consolidated
12855,1008,1044,7.0,DHL,conventional,consolidated
12863,5514,4604,5.0,GLS,conventional,consolidated
12888,4178,2668,1.0,PostNL,conventional,consolidated
12894,4178,2668,1.0,PostNL,conventional,consolidated
12936,4178,2668,1.0,PostNL,conventional,consolidated
12941,3362,4604,13.0,UPS,conventional,consolidated
12949,5501,1044,7.0,DHL,conventional,consolidated
12966,2662,1044,7.0,DHL,conventional,consolidated
12967,1008,1044,7.0,DHL,conventional,consolidated
12996,7399,2668,1.0,PostNL,conventional,consolidated
13014,4178,2668,1.0,PostNL,conventional,consolidated
13106,3362,4604,13.0,UPS,conventional,consolidated
13148,7366,4604,5.0,GLS,conventional,consolidated
13187,4178,2668,1.0,PostNL,conventional,consolidated
13216,4178,2668,1.0,PostNL,conventional,consolidated
13228,5514,4604,5.0,GLS,conventional,consolidated
13274,4178,2668,1.0,PostNL,conventional,consolidated
13361,4178,2668,1.0,PostNL,conventional,consolidated
13378,1044,1008,7.0,DHL,conventional,consolidated
13406,6955,2668,1.0,PostNL,conventional,consolidated
13462,1008,1044,7.0,DHL,conventional,consolidated
13465,1008,1044,7.0,DHL,conventional,consolidated
13510,4178,2668,1.0,PostNL,conventional,consolidated
13659,1044,1008,7.0,DHL,conventional,consolidated
13670,1044,1008,7.0,DHL,conventional,consolidated
13685,5501,1008,7.0,DHL,conventional,consolidated
13742,4178,2668,1.0,PostNL,conventional,consolidated
13801,6955,2668,1.0,PostNL,conventional,consolidated
13853,5514,4604,5.0,GLS,conventional,consolidated
13876,1044,1008,7.0,DHL,conventional,consolidated
13879,2662,1008,7.0,DHL,conventional,consolidated
13890,5501,1008,7.0,DHL,conventional,consolidated
13897,6767,1008,7.0,DHL,conventional,consolidated
13899,2662,1008,7.0,DHL,conventional,consolidated
13915,2662,1008,7.0,DHL,conventional,consolidated
13956,6955,2668,1.0,PostNL,conventional,consolidated
13969,4178,2668,1.0,PostNL,conventional,consolidated
13996,6955,2668,1.0,PostNL,conventional,consolidated
14176,4178,2668,1.0,PostNL,conventional,consolidated
14285,4178,2668,1.0,PostNL,conventional,consolidated
14303,4178,2668,1.0,PostNL,conventional,consolidated
14368,6767,1044,7.0,DHL,conventional,consolidated
14423,5501,1044,7.0,DHL,conventional,consolidated
14481,1008,1044,7.0,DHL,conventional,consolidated
14502,4178,2668,1.0,PostNL,conventional,consolidated
14532,6955,2668,1.0,PostNL,conventional,consolidated
14627,4178,2668,1.0,PostNL,conventional,consolidated
14648,6955,2668,1.0,PostNL,conventional,consolidated
14651,6955,2668,1.0,PostNL,conventional,consolidated
14704,7399,2668,1.0,PostNL,conventional,consolidated
14733,2662,1044,7.0,DHL,conventional,consolidated
14736,2662,1044,7.0,DHL,conventional,consolidated
14738,5501,1044,7.0,DHL,conventional,consolidated
14768,6955,2668,1.0,PostNL,conventional,consolidated
14807,6955,2668,1.0,PostNL,conventional,consolidated
14842,4178,2668,1.0,PostNL,conventional,consolidated
14858,5501,1008,7.0,DHL,conventional,consolidated
14881,7366,4604,5.0,GLS,conventional,consolidated
14932,2662,1044,7.0,DHL,conventional,consolidated
15011,4178,2668,1.0,PostNL,conventional,consolidated
15047,1008,1044,7.0,DHL,conventional,consolidated
15053,2662,1044,7.0,DHL,conventional,consolidated
15110,4178,2668,1.0,PostNL,conventional,consolidated
15113,7399,2668,1.0,PostNL,conventional,consolidated
15118,6955,2668,1.0,PostNL,conventional,consolidated
15165,5514,4604,5.0,GLS,conventional,consolidated
15176,7399,2668,1.0,PostNL,conventional,consolidated
15238,5514,4604,5.0,GLS,conventional,consolidated
15274,5501,1044,7.0,DHL,conventional,consolidated
15285,5501,1044,7.0,DHL,conventional,consolidated
15300,1008,1044,7.0,DHL,conventional,consolidated
15302,2662,1044,7.0,DHL,conventional,consolidated
15314,3362,4604,13.0,UPS,conventional,consolidated
15367,4178,2668,1.0,PostNL,conventional,consolidated
15390,4178,2668,1.0,PostNL,conventional,consolidated
